relevamiento,variable,unidad,unidad_norm,periodo_tipo,fecha_objetivo,horizonte_meses,mediana,promedio,p10,p90,real,error,abs_error,error_rel_pct,dentro_p10_p90,serie_real,agregacion,comparable
2023-06,IMPORTACIONES,millones de US$,millones de USD,mes,2023-09-30,3,5994.932390009462,5914.30685409081,5129.579163825329,6454.6,6525.13384264,530.2014526305375,530.2014526305375,8.12552608753882,0.0,IMPORTACIONES_MES,dato del mes,True
2023-07,IMPORTACIONES,millones de US$,millones de USD,mes,2023-09-30,2,5730.0,5798.954378654357,5014.7,6530.221877550882,6525.13384264,795.1338426399998,795.1338426399998,12.185709317470446,1.0,IMPORTACIONES_MES,dato del mes,True
2023-08,IMPORTACIONES,millones de US$,millones de USD,mes,2023-09-30,1,5754.006786401108,5741.120728964018,5122.0874565996,6314.0,6525.13384264,771.1270562388918,771.1270562388918,11.817796766095176,0.0,IMPORTACIONES_MES,dato del mes,True
2023-09,IMPORTACIONES,millones de US$,millones de USD,mes,2023-09-30,0,6000.0,5863.363934570691,5134.276356537383,6356.032685664405,6525.13384264,525.1338426399998,525.1338426399998,8.047863159654916,0.0,IMPORTACIONES_MES,dato del mes,True
2023-04,IMPORTACIONES,millones de US$,millones de USD,mes,2023-10-31,6,5509.092163416506,5483.146436971546,4531.529152772156,6053.913866030489,5838.87675839,329.78459497349377,329.78459497349377,5.648082818319802,1.0,IMPORTACIONES_MES,dato del mes,True
2023-05,IMPORTACIONES,millones de US$,millones de USD,mes,2023-10-31,5,5437.0,5512.608935064038,4755.509817911633,6121.6,5838.87675839,401.87675838999985,401.87675838999985,6.882775146992699,1.0,IMPORTACIONES_MES,dato del mes,True
2023-06,IMPORTACIONES,millones de US$,millones de USD,mes,2023-10-31,4,5512.094011532883,5486.834909474069,4625.096652353381,6207.891010982956,5838.87675839,326.78274685711676,326.78274685711676,5.596671421220803,1.0,IMPORTACIONES_MES,dato del mes,True
2023-07,IMPORTACIONES,millones de US$,millones de USD,mes,2023-10-31,3,5450.55,5326.41243271123,4605.570109915272,6115.3,5838.87675839,388.32675838999967,388.32675838999967,6.650709964583601,1.0,IMPORTACIONES_MES,dato del mes,True
2023-08,IMPORTACIONES,millones de US$,millones de USD,mes,2023-10-31,2,5471.0,5403.489651609269,4525.405548727415,6103.2,5838.87675839,367.87675838999985,367.87675838999985,6.300471368254011,1.0,IMPORTACIONES_MES,dato del mes,True
2023-09,IMPORTACIONES,millones de US$,millones de USD,mes,2023-10-31,1,5471.1,5509.755897589669,4951.744000000001,6209.01156190689,5838.87675839,367.7767583899995,367.7767583899995,6.298758710081244,1.0,IMPORTACIONES_MES,dato del mes,True
2023-10,IMPORTACIONES,millones de US$,millones de USD,mes,2023-10-31,0,5725.420838570682,5723.201555453751,5265.831315220939,6269.1,5838.87675839,113.4559198193183,113.4559198193183,1.9431120832665496,1.0,IMPORTACIONES_MES,dato del mes,True
2023-05,IMPORTACIONES,millones de US$,millones de USD,mes,2023-11-30,6,5473.9,5378.520922452522,4801.052063545269,6000.0,5481.9345271,8.03452710000056,8.03452710000056,0.14656371870699644,1.0,IMPORTACIONES_MES,dato del mes,True
2023-06,IMPORTACIONES,millones de US$,millones de USD,mes,2023-11-30,5,5450.609936396691,5347.405094806337,4702.098142045867,6016.3,5481.9345271,31.324590703308786,31.324590703308786,0.5714149001316113,1.0,IMPORTACIONES_MES,dato del mes,True
2023-07,IMPORTACIONES,millones de US$,millones de USD,mes,2023-11-30,4,5242.0,5140.324925035478,4182.554457238382,5821.236407622393,5481.9345271,239.9345271000002,239.9345271000002,4.3768221950459525,1.0,IMPORTACIONES_MES,dato del mes,True
2023-08,IMPORTACIONES,millones de US$,millones de USD,mes,2023-11-30,3,5241.887584718906,5176.468958157623,4575.459455366366,5785.596296767746,5481.9345271,240.0469423810946,240.0469423810946,4.378872844876567,1.0,IMPORTACIONES_MES,dato del mes,True
2023-09,IMPORTACIONES,millones de US$,millones de USD,mes,2023-11-30,2,5216.0,5265.863870464708,4657.856,5851.552382417374,5481.9345271,265.9345271000002,265.9345271000002,4.851107319603146,1.0,IMPORTACIONES_MES,dato del mes,True
2023-10,IMPORTACIONES,millones de US$,millones de USD,mes,2023-11-30,1,5497.5,5495.879503761967,5050.1,6095.435123898176,5481.9345271,-15.565472899999804,15.565472899999804,-0.28394124050646224,1.0,IMPORTACIONES_MES,dato del mes,True
2023-11,IMPORTACIONES,millones de US$,millones de USD,mes,2023-11-30,0,5391.258916831855,5393.426845015883,5050.1,5726.92129213906,5481.9345271,90.67561026814565,90.67561026814565,1.6540805042433437,1.0,IMPORTACIONES_MES,dato del mes,True
2023-06,IMPORTACIONES,millones de US$,millones de USD,mes,2023-12-31,6,5241.5,5113.102141012612,4337.490768050841,6002.04,4255.34820905,-986.1517909499998,986.1517909499998,-23.174408826349765,0.0,IMPORTACIONES_MES,dato del mes,True
2023-07,IMPORTACIONES,millones de US$,millones de USD,mes,2023-12-31,5,4963.889265176733,4880.138486220333,3831.446621144932,5800.513546713862,4255.34820905,-708.5410561267327,708.5410561267327,-16.650601109912774,1.0,IMPORTACIONES_MES,dato del mes,True
2023-08,IMPORTACIONES,millones de US$,millones de USD,mes,2023-12-31,4,5000.0,4951.548126344915,4444.875688262595,5665.130358774702,4255.34820905,-744.6517909499998,744.6517909499998,-17.49919758308668,0.0,IMPORTACIONES_MES,dato del mes,True
2023-09,IMPORTACIONES,millones de US$,millones de USD,mes,2023-12-31,3,4783.0,4888.108349064145,4111.279719114393,5667.140677634479,4255.34820905,-527.6517909499998,527.6517909499998,-12.399732407980716,1.0,IMPORTACIONES_MES,dato del mes,True
2023-10,IMPORTACIONES,millones de US$,millones de USD,mes,2023-12-31,2,5000.681159306358,5068.748855389081,4510.71,5842.292371720677,4255.34820905,-745.3329502563574,745.3329502563574,-17.51520471747133,0.0,IMPORTACIONES_MES,dato del mes,True
2023-11,IMPORTACIONES,millones de US$,millones de USD,mes,2023-12-31,1,4960.78793176321,5065.196685784505,4510.71,5876.192371720677,4255.34820905,-705.4397227132094,705.4397227132094,-16.577720272407458,0.0,IMPORTACIONES_MES,dato del mes,True
2023-12,IMPORTACIONES,millones de US$,millones de USD,mes,2023-12-31,0,4961.0,5013.472011749314,4595.86,5489.6,4255.34820905,-705.6517909499998,705.6517909499998,-16.5827038419386,0.0,IMPORTACIONES_MES,dato del mes,True
2023-07,IMPORTACIONES,millones de US$,millones de USD,mes,2024-01-31,6,5081.0,4946.629477917706,3966.073212301952,5752.52,4603.95464722,-477.04535278000003,477.04535278000003,-10.361643181434328,1.0,IMPORTACIONES_MES,dato del mes,True
2023-08,IMPORTACIONES,millones de US$,millones de USD,mes,2024-01-31,5,5050.834991959549,4986.411516772064,4157.312890299744,5725.7,4603.95464722,-446.8803447395494,446.8803447395494,-9.706445414474024,1.0,IMPORTACIONES_MES,dato del mes,True
2023-09,IMPORTACIONES,millones de US$,millones de USD,mes,2024-01-31,4,5243.0,5090.107727687634,4435.576008795464,5640.780000000001,4603.95464722,-639.04535278,639.04535278,-13.880357252560557,1.0,IMPORTACIONES_MES,dato del mes,True
2023-10,IMPORTACIONES,millones de US$,millones de USD,mes,2024-01-31,3,5233.840808739693,5176.574431222275,4637.026595904817,5742.656966858441,4603.95464722,-629.8861615196929,629.8861615196929,-13.681415430537228,0.0,IMPORTACIONES_MES,dato del mes,True
2023-11,IMPORTACIONES,millones de US$,millones de USD,mes,2024-01-31,2,5073.860801182601,5016.508874754567,4440.427453581047,5426.092788848927,4603.95464722,-469.9061539626009,469.9061539626009,-10.20657651887044,1.0,IMPORTACIONES_MES,dato del mes,True
2023-12,IMPORTACIONES,millones de US$,millones de USD,mes,2024-01-31,1,4906.397903015083,4920.797600056611,4184.8,5351.2,4603.95464722,-302.44325579508313,302.44325579508313,-6.569205801749309,1.0,IMPORTACIONES_MES,dato del mes,True
2024-01,IMPORTACIONES,millones de USD,millones de USD,mes,2024-01-31,0,4562.8,4578.79192665281,4115.502282449236,5087.661254337255,4603.95464722,41.15464721999979,41.15464721999979,0.89389775472376,1.0,IMPORTACIONES_MES,dato del mes,True
2023-08,IMPORTACIONES,millones de US$,millones de USD,mes,2024-02-29,6,4824.213100966774,4854.836879268621,4216.455591286028,5486.897047206492,4118.05743199,-706.155668976774,706.155668976774,-17.14778583443731,0.0,IMPORTACIONES_MES,dato del mes,True
2023-09,IMPORTACIONES,millones de US$,millones de USD,mes,2024-02-29,5,4856.889872961203,4929.268760098935,4438.320000000001,5428.767209147701,4118.05743199,-738.8324409712031,738.8324409712031,-17.941285501066254,0.0,IMPORTACIONES_MES,dato del mes,True
2023-10,IMPORTACIONES,millones de US$,millones de USD,mes,2024-02-29,4,4970.0,5052.422216808202,4501.365184491181,5611.8,4118.05743199,-851.9425680100003,851.9425680100003,-20.68797198873231,0.0,IMPORTACIONES_MES,dato del mes,True
2023-11,IMPORTACIONES,millones de US$,millones de USD,mes,2024-02-29,3,4861.468637798266,4858.402176481207,4353.841286721237,5311.2,4118.05743199,-743.4112058082665,743.4112058082665,-18.052472994506594,0.0,IMPORTACIONES_MES,dato del mes,True
2023-12,IMPORTACIONES,millones de US$,millones de USD,mes,2024-02-29,2,4762.0,4739.606693780366,4280.958717310222,5196.8,4118.05743199,-643.9425680100003,643.9425680100003,-15.637046802885967,0.0,IMPORTACIONES_MES,dato del mes,True
2024-01,IMPORTACIONES,millones de USD,millones de USD,mes,2024-02-29,1,4496.219167644022,4537.909028518212,3988.529696009465,5200.0,4118.05743199,-378.16173565402187,378.16173565402187,-9.18301266797243,1.0,IMPORTACIONES_MES,dato del mes,True
2024-02,IMPORTACIONES,millones de US$,millones de USD,mes,2024-02-29,0,4500.0,4471.115294061175,3965.634114934629,4871.042725907311,4118.05743199,-381.9425680100003,381.9425680100003,-9.274823732252596,1.0,IMPORTACIONES_MES,dato del mes,True
2023-09,IMPORTACIONES,millones de US$,millones de USD,mes,2024-03-31,6,5607.245,5763.461170592293,4984.506141676161,6673.8,4331.57077283,-1275.6742271699995,1275.6742271699995,-29.4506148940641,0.0,IMPORTACIONES_MES,dato del mes,True
2023-10,IMPORTACIONES,millones de US$,millones de USD,mes,2024-03-31,5,5994.455421419968,5954.558590529447,5267.422509916042,6818.400000000001,4331.57077283,-1662.8846485899676,1662.8846485899676,-38.38987600111481,0.0,IMPORTACIONES_MES,dato del mes,True
2023-11,IMPORTACIONES,millones de US$,millones de USD,mes,2024-03-31,4,5824.366475381754,5804.199140300694,4863.842323000021,6713.073024730331,4331.57077283,-1492.7957025517535,1492.7957025517535,-34.46314930175887,0.0,IMPORTACIONES_MES,dato del mes,True
2023-12,IMPORTACIONES,millones de US$,millones de USD,mes,2024-03-31,3,5370.96402697289,5571.103479079792,4863.778262361021,6274.4,4331.57077283,-1039.3932541428894,1039.3932541428894,-23.995758320804473,0.0,IMPORTACIONES_MES,dato del mes,True
2024-01,IMPORTACIONES,millones de USD,millones de USD,mes,2024-03-31,2,5356.0,5510.518539954251,4856.453275598498,6327.555026457723,4331.57077283,-1024.4292271699996,1024.4292271699996,-23.650294105680658,0.0,IMPORTACIONES_MES,dato del mes,True
2024-02,IMPORTACIONES,millones de US$,millones de USD,mes,2024-03-31,1,5416.86,5436.528777433831,4728.247439293462,6219.664,4331.57077283,-1085.2892271699993,1085.2892271699993,-25.055327133924067,0.0,IMPORTACIONES_MES,dato del mes,True
2024-03,IMPORTACIONES,millones de US$,millones de USD,mes,2024-03-31,0,5087.0,5226.10971676795,4592.656980543501,6039.563601568077,4331.57077283,-755.4292271699996,755.4292271699996,-17.44007582442074,0.0,IMPORTACIONES_MES,dato del mes,True
2023-10,IMPORTACIONES,millones de US$,millones de USD,mes,2024-04-30,6,5922.420190940041,5817.350122845527,5057.84023219047,6503.599658155551,4704.52137908,-1217.898811860041,1217.898811860041,-25.887836694201805,0.0,IMPORTACIONES_MES,dato del mes,True
2023-11,IMPORTACIONES,millones de US$,millones de USD,mes,2024-04-30,5,5539.0,5601.050566307356,4869.115414429014,6371.2,4704.52137908,-834.4786209200001,834.4786209200001,-17.737800589678432,0.0,IMPORTACIONES_MES,dato del mes,True
2023-12,IMPORTACIONES,millones de US$,millones de USD,mes,2024-04-30,4,5539.0,5426.936539578835,4521.965842381202,6100.6,4704.52137908,-834.4786209200001,834.4786209200001,-17.737800589678432,1.0,IMPORTACIONES_MES,dato del mes,True
2024-01,IMPORTACIONES,millones de USD,millones de USD,mes,2024-04-30,3,5180.0,5266.588132038128,4615.057029287814,6068.8,4704.52137908,-475.47862092000014,475.47862092000014,-10.106843663934697,1.0,IMPORTACIONES_MES,dato del mes,True
2024-02,IMPORTACIONES,millones de US$,millones de USD,mes,2024-04-30,2,5291.75,5158.308119665401,4436.519691728618,5642.776,4704.52137908,-587.2286209200001,587.2286209200001,-12.48221813873097,1.0,IMPORTACIONES_MES,dato del mes,True
2024-03,IMPORTACIONES,millones de US$,millones de USD,mes,2024-04-30,1,5026.207014324996,5025.431610776117,4392.346540565778,5642.776,4704.52137908,-321.68563524499586,321.68563524499586,-6.837797287423607,1.0,IMPORTACIONES_MES,dato del mes,True
2024-04,IMPORTACIONES,millones de USD,millones de USD,mes,2024-04-30,0,4796.508026350759,4922.769759107719,4362.248660308601,5551.944,4704.52137908,-91.98664727075902,91.98664727075902,-1.9552817355619632,1.0,IMPORTACIONES_MES,dato del mes,True
2023-11,IMPORTACIONES,millones de US$,millones de USD,mes,2024-05-31,6,6135.430441356353,6218.801440668765,5343.787875568754,7379.681868279456,5012.11741383,-1123.313027526353,1123.313027526353,-22.41194558664529,0.0,IMPORTACIONES_MES,dato del mes,True
2023-12,IMPORTACIONES,millones de US$,millones de USD,mes,2024-05-31,5,6135.0,6077.671605101712,5084.945028547344,7103.0,5012.11741383,-1122.8825861699997,1122.8825861699997,-22.403357572422692,0.0,IMPORTACIONES_MES,dato del mes,True
2024-01,IMPORTACIONES,millones de USD,millones de USD,mes,2024-05-31,4,5969.175219575279,6045.777181400988,5170.712489816141,7232.8,5012.11741383,-957.0578057452785,957.0578057452785,-19.094880002301153,0.0,IMPORTACIONES_MES,dato del mes,True
2024-02,IMPORTACIONES,millones de US$,millones de USD,mes,2024-05-31,3,5950.0,5905.192739349547,4785.25425949435,6749.424,5012.11741383,-937.8825861699997,937.8825861699997,-18.712302780100245,1.0,IMPORTACIONES_MES,dato del mes,True
2024-03,IMPORTACIONES,millones de US$,millones de USD,mes,2024-05-31,2,5650.0,5656.796054202644,4632.787208108475,6749.424,5012.11741383,-637.8825861699997,637.8825861699997,-12.726808522280066,1.0,IMPORTACIONES_MES,dato del mes,True
2024-04,IMPORTACIONES,millones de USD,millones de USD,mes,2024-05-31,1,5550.0,5535.836341876547,4537.107004884125,6336.214919905797,5012.11741383,-537.8825861699997,537.8825861699997,-10.73164376967334,1.0,IMPORTACIONES_MES,dato del mes,True
2024-05,IMPORTACIONES,millones de USD,millones de USD,mes,2024-05-31,0,5239.346232176586,5363.853402029962,4800.0,6069.941602966748,5012.11741383,-227.2288183465862,227.2288183465862,-4.533589291415855,1.0,IMPORTACIONES_MES,dato del mes,True
2023-12,IMPORTACIONES,millones de US$,millones de USD,mes,2024-06-30,6,6150.0,6177.942436727386,5313.192585479237,7036.6005787751,4687.44850467,-1462.5514953299999,1462.5514953299999,-31.201441335790513,0.0,IMPORTACIONES_MES,dato del mes,True
2024-01,IMPORTACIONES,millones de USD,millones de USD,mes,2024-06-30,5,5970.638051360945,6095.020439286457,5343.066898716667,7066.0,4687.44850467,-1283.1895466909446,1283.1895466909446,-27.375011062255545,0.0,IMPORTACIONES_MES,dato del mes,True
2024-02,IMPORTACIONES,millones de US$,millones de USD,mes,2024-06-30,4,5981.07,5979.080224199197,5235.567640373729,6630.069615751525,4687.44850467,-1293.6214953299996,1293.6214953299996,-27.597561744757158,0.0,IMPORTACIONES_MES,dato del mes,True
2024-03,IMPORTACIONES,millones de US$,millones de USD,mes,2024-06-30,3,5754.0,5810.192321713006,5003.910787024744,6418.135701715626,4687.44850467,-1066.5514953299999,1066.5514953299999,-22.75334852782742,0.0,IMPORTACIONES_MES,dato del mes,True
2024-04,IMPORTACIONES,millones de USD,millones de USD,mes,2024-06-30,2,5700.0,5727.041685528509,5000.0,6523.764997898933,4687.44850467,-1012.5514953299999,1012.5514953299999,-21.60133587219609,0.0,IMPORTACIONES_MES,dato del mes,True
2024-05,IMPORTACIONES,millones de USD,millones de USD,mes,2024-06-30,1,5713.769476714233,5498.119917349165,4899.349182408075,5969.208109735768,4687.44850467,-1026.3209720442328,1026.3209720442328,-21.89508793582974,0.0,IMPORTACIONES_MES,dato del mes,True
2024-06,IMPORTACIONES,millones de USD,millones de USD,mes,2024-06-30,0,5445.287321774726,5366.586935358413,4722.94434888682,5917.345207790915,4687.44850467,-757.8388171047254,757.8388171047254,-16.167405708024475,0.0,IMPORTACIONES_MES,dato del mes,True
2024-01,IMPORTACIONES,millones de USD,millones de USD,mes,2024-07-31,6,6113.326181062961,6155.091299945519,5315.786006478151,7100.0,5727.05446816,-386.27171290296064,386.27171290296064,-6.744683764585581,1.0,IMPORTACIONES_MES,dato del mes,True
2024-02,IMPORTACIONES,millones de US$,millones de USD,mes,2024-07-31,5,6164.99,6138.477536598722,5207.824674576212,6800.799999999999,5727.05446816,-437.9355318399994,437.9355318399994,-7.646784822367862,1.0,IMPORTACIONES_MES,dato del mes,True
2024-03,IMPORTACIONES,millones de US$,millones de USD,mes,2024-07-31,4,5921.0,6011.556238123645,5257.228737362684,6800.799999999999,5727.05446816,-193.9455318399996,193.9455318399996,-3.386479610387062,1.0,IMPORTACIONES_MES,dato del mes,True
2024-04,IMPORTACIONES,millones de USD,millones de USD,mes,2024-07-31,3,5770.0,5842.343801025499,5190.720440885772,6344.862566753864,5727.05446816,-42.9455318399996,42.9455318399996,-0.7498711960704859,1.0,IMPORTACIONES_MES,dato del mes,True
2024-05,IMPORTACIONES,millones de USD,millones de USD,mes,2024-07-31,2,5622.80239296561,5592.508485760454,5200.0,6058.78717829247,5727.05446816,104.25207519439027,104.25207519439027,1.820343699784727,1.0,IMPORTACIONES_MES,dato del mes,True
2024-06,IMPORTACIONES,millones de USD,millones de USD,mes,2024-07-31,1,5417.406616901211,5442.009474169467,4984.318181818182,6029.640101000913,5727.05446816,309.64785125878916,309.64785125878916,5.40675582850312,1.0,IMPORTACIONES_MES,dato del mes,True
2024-07,IMPORTACIONES,millones de USD,millones de USD,mes,2024-07-31,0,5212.411569314594,5245.502471357983,4623.0,5811.634874546375,5727.05446816,514.6428988454063,514.6428988454063,8.986170844132932,1.0,IMPORTACIONES_MES,dato del mes,True
2024-02,IMPORTACIONES,millones de US$,millones de USD,mes,2024-08-31,6,6195.0,6126.424020685016,5233.587755053684,6761.049380985005,4882.94094487,-1312.0590551300002,1312.0590551300002,-26.8702626131173,0.0,IMPORTACIONES_MES,dato del mes,True
2024-03,IMPORTACIONES,millones de US$,millones de USD,mes,2024-08-31,5,6037.0,6036.252078626942,5275.344464058843,6628.245918310352,4882.94094487,-1154.0590551300002,1154.0590551300002,-23.63450773129768,0.0,IMPORTACIONES_MES,dato del mes,True
2024-04,IMPORTACIONES,millones de USD,millones de USD,mes,2024-08-31,4,5750.0,5880.199227759199,5187.213053043032,6549.4,4882.94094487,-867.0590551300002,867.0590551300002,-17.756902344701288,0.0,IMPORTACIONES_MES,dato del mes,True
